age,gender,education_level,occupation_type,avg_income,income_stability,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,rent_payment,utility1_payment,utility2_payment,credit_score
57,other,phd,professional,4752.663104912428,0.9334587780537517,4650.683081921464,4184.197153615647,4950.139417454343,5077.906462312766,5061.931966394893,4591.120547775455,1,1,1,92
52,other,other,professional,6445.899926095212,0.928595521431038,5928.665437749891,7159.643649933993,6030.0067630594895,6117.820774865559,6898.022666940162,6541.240264022182,1,1,1,75
69,other,other,skilled,7421.519670351851,0.931619241895487,7074.831503938165,7128.437616242256,7270.234409440811,6828.918893279981,8050.632712398039,8176.062886811859,1,1,1,77
30,male,masters,skilled,5082.240263813027,0.9881160990355957,4968.652438735549,5090.426665252308,5077.199976051661,5167.402527141707,5120.569651667147,5069.1903240297925,1,1,1,74
56,male,phd,entry-level,8470.933474495841,0.9760606368720655,8516.035513436644,8200.254155884779,8496.83766970065,8413.977211765441,8858.664634882793,8339.831661304741,0,0,0,57
52,female,high-school,semi-skilled,10894.846644572048,0.9430052856374739,10753.616106171352,11726.83410889252,9890.64732748011,10937.705294299325,10503.615294119718,11556.661736469263,1,1,1,85
18,female,phd,entry-level,4154.941768193048,0.9571205764846127,4140.748991435247,4262.347914051968,4350.48952327445,3784.6827719072035,4190.212493901264,4201.168914588157,1,1,1,70
59,female,masters,skilled,3663.5846966945082,0.9519070454412437,3587.632933219953,3621.701299046719,3742.4619543919184,3937.45758535785,3359.1517719794056,3733.1026361712043,0,0,0,44
49,other,high-school,semi-skilled,3767.2761394882914,0.9384495443412667,3840.443380190217,3931.1260082731774,3323.5827986727045,3608.975787236958,3919.135481129619,3980.393381427071,1,1,1,65
57,other,high-school,entry-level,5459.04999194353,0.980304917348639,5416.059583115946,5314.615156596947,5401.377238892555,5663.60862868567,5497.444394840731,5461.194949529329,1,1,1,70
63,other,phd,entry-level,6146.221405738744,0.9448473005488501,6517.475440697205,6561.602374339421,5721.199712104619,6226.344194863868,6142.664306494008,5708.042405933343,1,1,1,83
28,other,bachelors,professional,6309.47425077195,0.9617770529970876,6241.116491786043,6475.683886644156,6374.932876777403,6516.038379233692,6441.800740341403,5807.273129849011,1,1,1,79
34,male,bachelors,skilled,5349.013171205026,0.9380605399216536,4733.013239801685,5136.646590115677,5544.1681145410475,5715.1881334998525,5367.992361497858,5597.0705877740365,0,0,0,49
59,other,other,semi-skilled,10338.87134021989,0.9730587049392392,9993.010507611347,10464.134885187988,10610.5571591262,10724.273806936873,10199.981723406925,10041.269959050014,1,1,1,76
28,male,other,professional,5664.59795299187,0.9428743817407731,5716.918730247056,5774.687313141453,6002.217511647522,6000.423612327162,5383.28484875612,5110.0557018319105,1,1,1,77
20,female,bachelors,skilled,7900.4992786468365,0.9458511513910333,7460.3628060004785,7759.073819475138,8283.052095181161,7583.09045749127,8660.670444071844,7656.746049661126,0,0,0,58
32,female,phd,entry-level,7397.658521966384,0.9406544812786559,7181.4812382504215,7195.44318197899,8002.150802922675,6673.602861453518,7797.84379516645,7535.429252026256,1,1,1,89
67,other,masters,entry-level,3822.693049007538,0.9420474721301304,3477.1548829167577,3849.938047150912,4051.718397251936,3966.79771960698,3572.1103488366857,4018.438898281953,1,1,1,71
32,male,high-school,entry-level,963.0762030455453,0.9319490225962609,864.4764338236104,1044.7442961070637,933.9135262932433,977.2789769694673,916.4948558858943,1041.549129193992,0,0,0,18
60,other,other,entry-level,3288.6373508582706,0.9451921110955956,3649.520633524279,3263.565750179294,3133.835101874653,3268.8639480705633,3092.4614753859178,3323.5771961149135,1,1,1,59
62,other,bachelors,skilled,3671.226349877956,0.9415158340027192,3729.897773615482,3765.080995510844,3317.993569564418,3452.211453623194,3839.112992492776,3923.061314461022,0,0,0,37
37,female,phd,professional,5787.889322646871,0.933395320578977,5414.536072509311,5978.064874877826,5176.881927842369,6278.788556342638,6106.567027195039,5772.497477114037,1,1,1,85
59,female,phd,semi-skilled,2989.011957595864,0.9597078759261669,3012.8821121767824,2934.304674019245,3217.387004683073,3016.2271418401215,2825.1082642592296,2928.162548596733,0,1,1,61
51,other,masters,semi-skilled,5918.727843758575,0.9561617553169321,5589.397629575752,5806.22616341333,5990.1393786185545,6204.7618178102375,6271.039587396979,5650.802485736599,1,1,1,84
62,female,high-school,semi-skilled,8392.47430341811,0.9642150892085322,8397.954401163184,7965.555065835439,8956.597437367145,8197.496766309012,8443.703983038244,8393.538166795635,1,1,1,87
38,other,phd,professional,1936.080348514194,0.9477598941234265,2015.618568727763,1959.1730952087933,1720.2522230597742,1966.431940108726,2019.8278675524518,1935.178396427655,1,1,1,71
42,male,other,professional,8646.046778938065,0.9793079272875798,8537.118731729739,8830.681078980995,8305.03706206717,8713.811643122335,8798.180859408996,8691.451298319163,1,1,1,85
59,other,other,skilled,2345.039627438029,0.9498733330842479,2602.965957132404,2253.0363022189363,2308.11365060681,2279.3165071775543,2324.153945133844,2302.6514023586237,1,1,1,61
62,other,other,professional,5618.448763151534,0.949878269662137,5352.552320275812,5472.686941118058,5410.621953239748,6023.432349441733,5448.520558722179,6002.878456111676,1,1,1,80
28,other,phd,professional,4884.397930208877,0.9648016559483387,4844.385417250971,5056.053344995682,4626.576049100549,4829.153433563775,5148.742368562057,4801.476967780228,1,1,1,80
70,male,other,entry-level,1206.7416323215682,0.9585757379452258,1208.463434560065,1124.6189209329407,1192.9025128198955,1268.2605222765274,1266.313854833746,1179.8905485062344,1,1,1,47
25,other,phd,entry-level,5712.912249914697,0.933354686136685,6206.976061343727,5911.12228479962,5209.325283488724,5764.512035083554,5204.661418812037,5980.87641596052,1,1,1,73
39,other,phd,skilled,4775.326659009161,0.9616470231907372,4637.987421962778,4936.733290693858,4744.410825041947,4736.370066651518,5074.655024815342,4521.803324889519,1,1,1,81
47,female,masters,entry-level,7155.695572610443,0.9296072805236285,7841.574758539741,6503.753744209283,7756.836983660486,7016.004625925327,6659.719310357514,7156.284012970313,1,1,1,78
38,other,phd,professional,8173.0683240853205,0.954364844447603,8089.155446250696,8320.314931811747,8333.03797427996,7427.7071101234515,8223.701962623696,8644.49251942238,1,1,1,96
31,female,phd,semi-skilled,11785.983843635733,0.9711384656665585,12198.892099166782,11648.298627347074,11412.673814229118,11430.432964776019,11751.90195180945,12273.703604485958,1,1,1,86
21,male,bachelors,semi-skilled,8515.48852964863,0.9681231664058004,8915.876173576571,8673.753240298629,8577.194038288677,8539.788912696584,8342.41093409369,8043.907878937626,0,0,0,54
21,male,other,professional,8098.359395470656,0.9545850766076351,8041.582190887976,8608.463987669955,7457.94115957893,8373.687420780567,7883.453502753869,8225.028111152642,1,1,1,77
27,female,masters,professional,4099.19994382835,0.9516535837627016,4163.1886131711535,4293.9485114225745,4298.652137403673,3840.2151168836867,4182.543854756432,3816.651429332578,0,0,0,49
37,male,bachelors,professional,9912.555243262645,0.9538819471350058,10078.360496979953,9765.486470256072,9266.77724537667,10282.806903397643,10596.69190055386,9485.208443011674,0,0,0,61
67,other,phd,skilled,5003.988338961464,0.9220674545876059,4771.714458009461,4662.820247164624,5628.124922604664,5470.5380098169935,4769.277434801645,4721.454961371402,0,0,0,57
65,other,bachelors,professional,10055.881540361019,0.9479644084448475,9264.350836939399,9512.628600858137,10304.37187863031,10018.472414666172,10733.241630974268,10502.223880097825,0,0,0,67
65,male,masters,entry-level,6653.183675152296,0.964230961985912,6294.990282588021,6640.2093270051455,6821.151236284409,7056.389598443466,6569.62777988669,6536.733826706038,1,1,1,77
68,female,masters,skilled,9221.408697501638,0.9336807727307967,9909.922055574381,9721.393336375635,8230.391511878146,9713.902768455184,9045.649139849238,8707.193372877247,1,1,1,91
63,other,bachelors,entry-level,2522.9006774561044,0.9277346267054873,2299.9615826578574,2615.3671240244494,2275.1888863346057,2510.9849798558184,2675.548816532964,2760.35267533093,0,0,0,35
26,male,other,professional,4514.968754219569,0.9407974106002339,4735.665226369917,4549.39115274332,4133.596510066795,4662.522381750677,4179.239198859767,4829.3980555269345,1,1,1,63
70,male,masters,semi-skilled,8205.467087355775,0.9457471688771975,8180.72253369023,7619.740582821489,7735.879678606023,8711.59139859254,8173.063830581286,8811.804499843083,1,1,1,84
65,male,masters,skilled,4895.484164404548,0.9396754378561272,4780.416248484056,5288.629137639478,4366.994024572094,5163.430184133629,4840.772538701666,4932.662852896366,0,0,0,55
21,male,masters,skilled,8507.942657606827,0.9607736845094282,7853.416964798024,8606.987231064271,8604.961197291535,8843.751268131842,8793.278063756241,8345.26122059906,1,1,1,89
18,female,phd,semi-skilled,3431.864927989672,0.9289882786969903,3783.417691232981,3755.398956826092,3222.6435449708424,3264.868610896919,3359.1099456487464,3205.7508183624504,1,1,1,74
49,male,other,professional,6360.344552663727,0.9381780800575614,6157.542356461129,5873.3822866745095,6961.473763534506,6357.213048126405,6029.504647910873,6782.951213274943,1,1,1,80
61,other,bachelors,semi-skilled,2533.8412380343925,0.9470981760613862,2666.235231805332,2705.9728043063033,2296.090958287337,2521.005430270648,2471.474079428128,2542.2689241086064,1,1,1,65
28,male,other,entry-level,10065.075398154822,0.9506081513515822,10748.556618955377,9490.225213627264,9666.371160653956,10225.065887846486,9634.020332966458,10626.213174879393,0,0,0,43
65,female,phd,skilled,4748.078235807569,0.948210514185831,4408.6601685570495,5091.309650477304,4473.256117394859,4828.527581706737,4721.632323371651,4965.083573337816,1,1,1,79
37,other,high-school,skilled,10239.33502766499,0.9571945347384676,9930.783318467575,9622.219995585683,11005.704607650892,10068.50608391669,10457.346665932346,10351.449494436753,1,1,1,79
21,female,phd,semi-skilled,5387.722833011964,0.9281129989115402,5689.927126508472,5849.810093838825,5042.757144395117,4907.372793649552,5069.243628691971,5767.226210987841,1,1,1,78
64,male,bachelors,entry-level,6667.912572133839,0.9330507101633766,6535.730575972251,6163.764706159207,7159.639482711672,6135.197069680919,7297.349762050301,6715.7938362286795,1,1,1,78
68,other,masters,entry-level,9654.277841504721,0.9316663378541791,9293.08937511312,10201.246491437,9076.60383865401,8690.78134491747,10355.582188036653,10308.363810870065,1,1,1,90
32,female,phd,skilled,2340.273922181311,0.9489430586394946,2363.914899388362,2266.6148063921596,2437.754397462113,2451.4740438079666,2411.3152760052635,2110.5701100320002,1,1,1,75
42,female,masters,semi-skilled,7644.460319981818,0.9418976004970138,7439.202584386314,7098.892752653575,7479.366019692267,7959.439247569695,7426.82393486754,8463.037380721513,1,1,1,91
26,other,bachelors,semi-skilled,8985.134673138518,0.947191086713705,9344.851342389253,9352.507691735913,8820.116549713719,9535.762501789059,8690.551268525887,8167.018684677277,0,0,0,51
67,female,bachelors,skilled,7661.011542472029,0.969997495638599,8028.487025266005,7665.131189080289,7880.393413553967,7484.189133521706,7545.512247079885,7362.35624633032,1,1,1,92
33,male,other,skilled,8978.355731515903,0.9582168865054077,8647.115050539836,9045.688723651572,8351.289281776406,9492.91749417044,9192.185924544212,9140.937914412958,1,1,1,84
26,female,phd,professional,2271.2466465646517,0.9609602086637082,2419.9246423959926,2245.7006265973255,2179.604535795117,2234.0469090880806,2188.6118161914965,2359.5913493198973,0,0,0,49
59,other,masters,professional,3109.021836362383,0.9495591858938249,2982.5299580668348,3377.797032343696,3016.209334156896,3262.976017404282,2951.1361462526593,3063.482529949932,1,1,1,76
24,male,high-school,semi-skilled,6864.753876962706,0.9445270079271294,7291.868934554422,7410.676569986992,6369.322051462165,6617.998345561931,6581.036376879443,6917.620983331292,1,1,1,73
50,male,masters,entry-level,7876.821144235969,0.9653884382920995,7972.775381978028,7497.5235759537645,8023.064011592384,7991.900802422315,7528.656747923434,8247.006345545888,1,1,1,85
42,female,other,professional,9238.9446915541,0.960015531553175,9336.437305423393,9653.757525422849,8829.337563502919,9068.726549834715,9740.783304190187,8804.62590095053,0,0,0,55
53,female,phd,skilled,5246.606741697425,0.9499738268180555,5186.572774108863,5456.932921143972,5244.352526254753,4791.81669542357,5636.210379939341,5163.75515331405,1,1,1,88
56,other,phd,semi-skilled,6976.416330286672,0.9629202910836645,7301.288917997806,6645.9115106320905,6800.60931494894,7004.162844000289,6785.644928438314,7320.8804657025885,1,1,1,87
43,female,masters,semi-skilled,11779.7473403538,0.9503607322027988,10652.507885361665,11926.180847157637,12275.981386087713,12260.243829380208,11406.108036405625,12157.46205772995,1,1,1,87
26,other,high-school,semi-skilled,7964.8376874815585,0.9710160076003745,7660.868182975407,7961.460277646984,7734.561964529658,7943.647877067771,8338.41826740322,8150.069555266306,1,1,1,76
61,female,masters,skilled,7463.839298382601,0.9621411378013558,7135.922625767514,7710.648700184778,7330.009541439427,7146.133661371078,7572.145476627018,7888.175784905787,1,1,1,88
45,female,other,semi-skilled,5341.9388286083,0.9533014664331814,5512.03065676101,5688.213349038373,5017.853293303952,5538.54932306312,5198.685240832122,5096.301108651228,1,1,1,72
18,male,high-school,semi-skilled,9602.246931110854,0.962358020600029,9664.997123230427,10017.086318709882,9458.242172976725,9797.658656472651,8885.53464116361,9789.962674111834,1,1,1,78
62,female,masters,entry-level,2398.5080251026206,0.9590297240640814,2392.398342603138,2413.581284022983,2585.125484080707,2298.099098948551,2286.743990012443,2415.0999509479025,1,1,1,64
50,female,masters,entry-level,9735.860933411303,0.9473004027546936,9966.48400899554,10329.719278284889,9720.125462772481,8876.34244457375,9295.78061810473,10226.713787736422,1,1,1,84
25,male,bachelors,skilled,3510.856737286216,0.9591388768038728,3557.690082383681,3720.875210387532,3466.826304899128,3251.6804850019325,3474.899178625166,3593.1691624198547,1,1,1,67
30,other,other,semi-skilled,5602.866795494941,0.9451438654035927,5207.299893088841,5832.008133274395,5891.387345470701,5197.540032299555,5557.1765819981165,5931.788786838038,0,0,0,37
54,other,other,entry-level,8068.691484577051,0.929742208862973,8545.862616032375,8160.492589841698,7192.426216109293,7399.75418576317,8567.40232081568,8546.210978900092,1,1,1,78
36,female,high-school,semi-skilled,6030.092780312923,0.9429911510252799,6239.408787986283,5514.402100525615,6206.556163778806,5581.930299453968,6330.030534105133,6308.228796027732,1,1,1,76
28,female,masters,skilled,4360.429449813244,0.9216621779942392,4819.5110999561575,4112.543343662315,4857.976952065008,4176.079699701778,4164.761802545934,4031.7038009482712,1,1,1,75
45,other,high-school,entry-level,6299.818841425577,0.9200717415687194,5729.708592794373,5732.844081558637,5977.584735252092,6962.868981986057,6782.504155762772,6613.402501199535,1,1,1,72
39,male,high-school,semi-skilled,8002.911408704916,0.9356144805706597,7518.809894203727,8136.446694327273,8345.78952841155,8872.400956055786,7353.019030133347,7791.002349097813,0,0,0,46
23,female,other,professional,10395.323833111785,0.9323723527395636,11185.35901625351,10734.436806483789,10078.992040057676,9346.550078913424,9806.773712300472,11219.831344661845,1,1,1,78
55,other,bachelors,professional,2461.352475892056,0.9397133694054607,2314.4613548369725,2734.230984567466,2431.9923024230316,2569.823396963513,2324.0808081835994,2393.5260083777534,1,1,1,72
51,male,masters,entry-level,5456.824859214709,0.9544077611156884,5113.962005638202,5513.015614477878,5898.934692858186,5227.98975837007,5485.072022505961,5501.975061437958,1,1,1,81
48,other,phd,professional,3960.9986644985147,0.9316308420267607,3887.290711254532,3585.332430164068,3665.554464106695,4100.874114526687,4306.134079323587,4220.806187615518,1,1,1,89
18,male,masters,professional,8191.678345997996,0.9501076525706312,8700.3261220534,8062.6794600160565,7677.290640485554,8320.143219605228,8666.908191280565,7722.722442547173,1,1,1,92
68,female,bachelors,professional,3237.0664978217756,0.9370493290729043,3482.7156043305304,3018.6917859337786,3349.8190277586837,3021.76140020179,3075.6918566910126,3473.719312014859,0,0,0,49
23,male,bachelors,semi-skilled,2295.30477769903,0.9434832017551178,2476.7421628684665,2286.2863987102965,2129.854646491679,2440.5377130447637,2156.2798359218004,2282.127909157174,1,1,1,64
68,female,bachelors,skilled,8971.736409017989,0.9466901657541809,9153.516230601297,8525.999059006492,9758.370845023608,8261.764035121118,9051.22823814307,9079.540046212349,1,1,1,91
19,female,bachelors,professional,5795.127257812755,0.956948598554301,6136.2578095856525,5645.593512841559,5852.852034185108,6068.42208912773,5433.4446177829495,5634.193483353533,0,0,0,46
51,male,high-school,entry-level,3471.645905859578,0.9454629047975178,3696.8341876819027,3425.8203736637265,3371.9263360881328,3760.794896419802,3306.201098325011,3268.298542978892,1,1,1,64
70,female,bachelors,entry-level,8601.290999417522,0.9476956915202445,8373.099434239011,8021.456409709576,9336.094108764315,8475.782091249259,9054.67813929514,8346.635813247833,0,0,0,52
25,other,masters,semi-skilled,5630.772296075069,0.9423028003788652,5206.641730107486,5246.136654353763,5982.778345232327,6043.139089003082,5725.460186110219,5580.477771643534,1,1,1,80
63,female,phd,semi-skilled,7777.580263880392,0.9332898283731821,8672.08957645319,7208.458360670787,7489.4986355085375,8224.74771848537,7748.462430810231,7322.224861354235,1,1,1,90
36,other,masters,professional,7986.00963674297,0.9537194178070536,7318.361819376003,8239.29341215026,7683.112462317823,8388.368065176986,8086.516903416343,8200.405158020403,0,0,0,62
66,male,high-school,skilled,2316.4956364207846,0.9670879638802565,2291.9510871092752,2385.8735477178884,2253.451323880709,2416.335202964548,2353.738660757733,2197.6239960945527,0,0,0,32
56,female,bachelors,semi-skilled,8428.620690170346,0.9736947522414162,8512.767960687175,8520.991432547951,8651.411114130615,8315.08869528084,7989.10293699378,8582.362001381709,1,1,1,85
41,male,high-school,professional,2898.2222754774343,0.933710368294117,2726.3671053700114,2735.397204270248,2669.416864656013,3030.984906258631,3150.1910423902564,3076.976529919448,1,1,1,65
65,female,phd,entry-level,1364.6862330340853,0.9473336504859345,1282.132558174665,1474.2393964238631,1333.8008886279013,1287.0386333671222,1374.8711537490408,1436.0347678619187,1,1,1,66
53,other,bachelors,semi-skilled,9014.997468880278,0.9478031347282483,8491.032755870232,9784.070804489158,9300.63122977963,9183.951432311032,8433.20377993898,8897.09481089263,1,1,1,86
61,other,high-school,entry-level,8718.657829006816,0.9376362678833581,9262.023548648469,9320.771260762449,8970.539107495913,8733.69766222828,7846.707010404849,8178.208384500935,1,1,1,76
59,female,masters,skilled,1455.1596949852963,0.9534881933974927,1553.5075213401317,1467.405083944558,1328.3264370887653,1439.127887075634,1491.27723986533,1451.314000597358,1,1,1,71
55,male,high-school,skilled,4077.363437436265,0.9641430878249164,3933.6230248849424,4366.485735503448,4017.708073746118,4079.2359545251024,3942.4664892576693,4124.6613467003135,1,1,1,67
68,other,high-school,entry-level,6786.455380497213,0.9471569713526519,6696.736387026721,6982.857263637714,7218.666008693738,7090.2416724378345,6151.964906633225,6578.266044554048,0,0,0,45
56,other,high-school,professional,10071.929362864294,0.9729095555363863,9768.634273183337,10345.338254478784,9969.616743305303,9767.616943893756,10088.185705345886,10492.184256978697,0,1,1,75
40,female,phd,semi-skilled,1006.7355401426413,0.9620758154122427,1026.7846466758797,955.9095032761838,1005.7807933261503,1058.906232993683,958.9043304589615,1034.1277341249897,0,0,0,34
21,female,phd,entry-level,4268.107242863221,0.9364951278042635,4009.9378161610107,4375.738847303564,3991.483793548427,4023.0368839406347,4608.135132159678,4600.310984066012,1,1,1,67
37,female,other,semi-skilled,10856.93697158606,0.9589961847054074,10594.010155839922,11392.873265076363,11466.53880705547,10216.989991372133,10840.822237321521,10630.387372850952,0,0,0,48
51,male,phd,semi-skilled,5039.125796054305,0.9446198165442344,5342.243261238476,5339.581080091582,4584.386260492422,4801.19736151333,4989.460391698267,5177.88642129175,1,1,1,82
60,other,bachelors,semi-skilled,4887.231615177449,0.9715880573782171,5059.783822006882,4643.0635538078195,4891.733983105404,4970.556950488343,4781.150170624888,4977.1012110313595,1,1,1,77
47,female,phd,entry-level,5154.778591879217,0.9289876148429616,5428.160518267444,5512.513297286841,4885.383376591864,4714.450034691018,4786.832255274578,5601.332069163558,1,1,1,81
63,male,masters,skilled,3914.053655925373,0.9485254619643279,4032.8277010835313,3693.1564992250032,3757.421832923802,3767.292868432263,4278.605061629262,3955.017972258378,1,1,1,79
66,male,high-school,professional,1307.3539004790077,0.9447638744653518,1287.7545291378776,1358.0265020417357,1284.6727508273518,1274.4318868556286,1434.5915729579306,1204.6461610535216,1,1,1,65
23,female,high-school,skilled,1878.545503150899,0.9493355740301126,1745.493869571664,1870.5643749155577,2023.1422751217601,1899.5633815688423,1952.65949640412,1779.8496213234503,1,1,1,59
55,female,other,skilled,2959.000914349872,0.9584356163227592,3031.9989519689498,2835.8747361250203,3138.7110308957353,2943.735457486082,3026.754973669091,2776.93033595435,1,1,1,67
32,female,bachelors,semi-skilled,2807.703642425246,0.9425368430227823,2542.1377365402914,2712.106558360566,2775.0915676164727,3064.7167336328284,2871.217039291282,2880.952219110037,1,1,1,61
26,male,masters,entry-level,8728.68318666957,0.9344438902973283,9423.482756484502,8250.385137089175,8922.286941529586,7919.702508250509,9418.83758078744,8437.404195876214,1,1,1,84
51,male,high-school,semi-skilled,1597.192229802864,0.9650282213444829,1513.5540281592673,1675.8180334245735,1565.6744384113613,1651.8200176835744,1614.6113404465548,1561.675520691852,1,1,1,63
67,female,bachelors,semi-skilled,4208.09549257665,0.9638195930431466,4101.886923990898,4291.297212850589,4127.206780211477,3997.3239430457884,4466.432447338362,4264.42564802279,1,1,1,72
21,female,other,entry-level,2619.8543404838183,0.9476120909932123,2442.350718786406,2786.5368975663587,2451.958455590492,2601.495576645108,2772.1840061885628,2664.600388125981,1,1,1,54
66,female,other,entry-level,9684.206239196217,0.9384908898466231,9777.861432383388,10169.260737996832,10282.112789945208,9002.978120978732,8750.72921472705,10122.295139146097,1,1,1,76
43,male,phd,entry-level,9464.916602165093,0.9553036980334677,9442.6910411902,9453.899361807902,9368.170294260279,10151.960348598679,8719.135512466779,9653.643054666718,1,1,1,85
44,female,masters,skilled,5785.042294560687,0.9497724328489491,5533.199226846576,6238.208100505269,5362.688336369931,5939.026093908951,5947.900717449946,5689.231292283447,1,1,1,87
33,female,other,semi-skilled,8668.953811039943,0.9352166805548844,8082.631766206744,7864.008168242075,9375.954387232947,8753.24051393595,8642.035532957996,9295.852497663938,1,1,1,78
21,other,bachelors,entry-level,7970.408562664313,0.9308960079341503,9034.382941292562,7610.876209611946,7539.196262343112,8354.985789667144,7707.4390353886265,7575.571137682487,1,1,1,79
41,other,high-school,semi-skilled,6620.009628555958,0.9481917657484544,6420.868602852529,6942.499083014723,5973.58548073794,6981.83994657664,6687.734915884567,6713.529742269351,1,1,1,78
28,other,bachelors,semi-skilled,1246.2173430735495,0.9476483055937998,1166.131019319017,1170.200620023681,1315.0756976174246,1253.1052739699153,1234.7773770043805,1338.0140705068782,1,1,1,56
68,male,phd,professional,7419.958963975144,0.9829574373199118,7401.501392070318,7177.8504611118915,7516.040541644741,7363.48973428117,7521.5631028527705,7539.308551889975,0,0,0,69
26,male,phd,skilled,1089.9686661061821,0.9370456239728894,1088.6385147289457,1046.6591613964345,1199.8167324585606,1004.1544909465904,1158.2817748168798,1042.2613222896807,1,1,1,62
23,female,masters,semi-skilled,2666.014308056975,0.9357567268500908,2950.8606163087056,2713.0988215041098,2797.109089219853,2467.1173668710785,2556.593522475083,2511.3064319630207,1,1,1,67
60,female,bachelors,semi-skilled,7750.277780043704,0.932528615393813,8191.043416288552,8146.619836640256,8169.905333961706,7310.374843071443,7883.208823083865,6800.514427216405,1,1,1,88
61,female,phd,semi-skilled,4575.385504747928,0.9678878550663288,4412.480168291221,4383.2634746304075,4696.452173023517,4753.750642818625,4508.165399867197,4698.201169856601,1,1,1,83
62,male,high-school,semi-skilled,7324.256095124406,0.946621500592736,7768.434342578447,7828.773923042978,7499.605489452198,7043.62164479108,6908.925291739722,6896.175879142008,1,1,1,78
59,male,high-school,entry-level,6122.1167720048,0.9335832953684443,5525.478256758651,6429.4986032878,6205.280964337114,5606.536133425963,6418.194858756284,6547.711815462988,1,1,1,74
46,female,bachelors,skilled,5392.327059862274,0.9322003787224097,5041.40836702181,5050.270441031233,5189.072801490491,5298.506079244857,5783.408032698566,5991.296637686688,1,1,1,77
64,female,bachelors,semi-skilled,6346.551379426277,0.9555848033239043,6392.897408901395,6745.21604395272,5948.646541091511,6222.278147347159,6648.686101549283,6121.584033715592,1,1,1,82
42,male,high-school,skilled,7944.857883191652,0.9403823034679427,8360.324734570242,8736.14313616896,7783.7747180173,7918.633016862284,7458.327367532914,7411.944325998217,1,1,1,80
43,other,bachelors,semi-skilled,5223.116953321588,0.940605036254975,5561.412482990882,5255.958561125351,5075.232966372557,4983.550827770136,4793.936576396654,5668.610305273949,1,1,1,70
57,other,bachelors,skilled,2217.777176231612,0.9413901099356867,1981.2906938004303,2250.347302345618,2111.3045285106887,2341.3852700030207,2323.9919763918297,2298.3432863380835,1,1,1,63
23,male,phd,entry-level,10420.093374806405,0.9382436033360908,10182.146826579763,10914.491686317886,10695.053353028894,10344.245297376407,11191.920841132745,9192.702244402739,0,0,0,52
21,male,bachelors,entry-level,7282.761477077199,0.9566151366367102,6912.280053977419,6811.8554406496705,7529.357573639614,7580.380525751696,7583.727151912443,7278.9681165323545,0,0,0,50
30,other,bachelors,professional,5271.288922958846,0.9476970115803651,5647.078776270033,5349.607191037065,4979.445361838098,4851.192528018518,5317.040313762088,5483.369366827278,1,1,1,81
52,male,high-school,entry-level,9004.149952859418,0.9576745304447137,9010.566108918852,9634.410213251427,8901.828703576957,8336.016747906544,9006.399622570092,9135.678320932631,1,1,1,78
28,female,masters,entry-level,2281.5873349778126,0.9697557505059805,2299.500639849273,2208.1285490926216,2417.6258322051926,2227.8590065763537,2291.674061751948,2244.735920391488,0,0,0,33
43,male,high-school,professional,7543.049955756273,0.9582182957239239,7373.228308572195,7169.2228177788065,7858.8916248711985,7539.955071266133,7270.58921701174,8046.41269503757,1,1,1,85
22,male,other,semi-skilled,6826.72850348607,0.9399669731197323,7407.742489335715,7011.9754691416365,6375.100180062444,7151.108993637591,6754.71568389811,6259.728204840923,1,1,1,70
22,other,high-school,entry-level,7382.86618647823,0.9826069086569006,7478.543391464142,7326.388904873248,7255.073220944527,7290.673245472458,7623.95742923587,7322.5609268791395,1,1,1,69
24,female,high-school,entry-level,2372.4159048701927,0.942109233107267,2414.919525630987,2179.7782390975303,2300.3762886849922,2556.9633982029745,2260.263179465999,2522.1947981386716,1,1,1,48
51,female,high-school,entry-level,4232.33418153943,0.9438781268481885,4134.139941303645,4297.487938554742,3898.5370985495665,4113.316965132241,4273.9993732822495,4676.523772414133,1,1,1,62
44,other,phd,entry-level,10687.466468795814,0.9587563159017937,9921.816413217484,10490.758248040456,10807.819742979782,11300.448498907595,10552.572894209288,11051.383015420277,1,1,1,88
50,female,high-school,skilled,7399.349406034097,0.9454054559477315,6912.786200487109,6921.583131105207,7895.076938539011,7197.281586756778,7698.342343466136,7771.026235850344,1,1,1,79
31,female,phd,professional,5627.829661154831,0.9468286370513581,5873.1656059660745,5038.768355696567,5850.289136606549,5878.662005320217,5631.176644730589,5494.916218608987,0,0,0,60
59,female,bachelors,entry-level,7049.331343303398,0.954567655731075,6843.901701578914,7709.382338601363,6738.314810086182,7012.855818429028,6865.844690184745,7125.6887009401635,0,1,1,69
70,male,other,professional,8436.843178340961,0.9582945460516766,8774.640606237717,7974.024168302528,8153.076303929409,9002.247719134568,8326.410277409108,8390.659995032434,1,1,1,88
61,female,other,semi-skilled,10783.896203851356,0.9303755940526459,11471.11112107328,11534.02994644291,11392.582381781038,9729.429270532024,10720.221934017372,9856.002569261515,1,1,1,74
31,other,other,professional,967.5813086842107,0.9529605562748895,1059.275622545136,920.5737041368994,976.5921970508616,930.0553137893119,949.705409011385,969.2856055716699,0,0,0,30
50,female,bachelors,entry-level,9092.819616180097,0.9435447907172303,9241.822330437733,8333.557780833607,8459.085186685978,9315.226344718112,9672.552219061443,9534.673835343714,1,1,1,84
